data,artista_podcast,horas
19/02/2021,The Who,0.00026055555555555554
19/02/2021,The Beatles,0.000225
19/02/2021,Eric Clapton,0.06539611111111111
19/02/2021,The Who,0.08344444444444445
19/02/2021,The Rolling Stones,0.07884444444444445
19/02/2021,Aerosmith,0.04206861111111111
20/02/2021,Lynyrd Skynyrd,0.0004205555555555556
20/02/2021,Led Zeppelin,0.0032177777777777777
20/02/2021,Lynyrd Skynyrd,0.09665750000000001
20/02/2021,The Beatles,0.00041472222222222225
20/02/2021,Lynyrd Skynyrd,0.000568888888888889
20/02/2021,Lynyrd Skynyrd,0.0580325
20/02/2021,AC/DC,0.000545
20/02/2021,Led Zeppelin,0.0009777777777777777
20/02/2021,The Beatles,0.0007761111111111111
20/02/2021,Lynyrd Skynyrd,0.07508138888888888
20/02/2021,AC/DC,0.0004027777777777778
20/02/2021,Aerosmith,0.0003436111111111111
20/02/2021,Arctic Monkeys,0.0336
20/02/2021,Lynyrd Skynyrd,0.03394361111111111
20/02/2021,Eric Clapton,0.0002486111111111111
20/02/2021,Led Zeppelin,0.0003494444444444445
20/02/2021,AC/DC,0.0005036111111111111
20/02/2021,Led Zeppelin,0.002589444444444444
20/02/2021,The Beatles,0.0003494444444444445
20/02/2021,AC/DC,0.0006399999999999999
20/02/2021,AC/DC,0.0005924999999999999
20/02/2021,The Rolling Stones,0.0007702777777777778
20/02/2021,AC/DC,0.000385
20/02/2021,Lynyrd Skynyrd,0.07607694444444445
20/02/2021,Aerosmith,0.0003316666666666667
20/02/2021,Aerosmith,0.0004383333333333333
20/02/2021,The Beatles,0.00046805555555555554
20/02/2021,Black Sabbath,0.0009125
20/02/2021,The Beatles,0.0004325
20/02/2021,David Bowie,0.07063694444444443
20/02/2021,AC/DC,0.019896666666666667
21/02/2021,David Bowie,0.022820555555555556
22/02/2021,David Bowie,0.033771944444444445
22/02/2021,Dire Straits,0.09632388888888889
22/02/2021,AC/DC,0.0003997222222222222
22/02/2021,Creedence Clearwater Revival,0.01044888888888889
22/02/2021,Queen,0.0009480555555555556
22/02/2021,Creedence Clearwater Revival,0.04448138888888889
22/02/2021,Queen,0.00046416666666666666
22/02/2021,AC/DC,0.00041277777777777775
22/02/2021,AC/DC,0.0006319444444444444
22/02/2021,Queen,0.0002836111111111111
22/02/2021,Queen,0.006560277777777778
22/02/2021,The Beatles,0.0005933333333333333
22/02/2021,Led Zeppelin,0.0003222222222222222
22/02/2021,Aerosmith,0.0002772222222222222
22/02/2021,The Beatles,0.0004836111111111111
22/02/2021,Black Sabbath,0.00034166666666666666
22/02/2021,Led Zeppelin,0.0004061111111111111
22/02/2021,Led Zeppelin,0.11953333333333332
22/02/2021,Huey Lewis & The News,0.0650925
22/02/2021,AC/DC,0.07573333333333333
22/02/2021,The Rolling Stones,0.056784999999999995
22/02/2021,AC/DC,0.05883694444444444
22/02/2021,The Rolling Stones,0.0618925
22/02/2021,Dire Straits,0.14192583333333333
22/02/2021,Lynyrd Skynyrd,0.07883333333333334
22/02/2021,The Beatles,0.03924361111111111
22/02/2021,Aerosmith,0.000245
22/02/2021,Eric Clapton,0.05590833333333333
22/02/2021,David Bowie,0.07631833333333334
22/02/2021,The Rolling Stones,0.0003997222222222222
22/02/2021,The Beatles,0.0002577777777777778
22/02/2021,Queen,0.00030944444444444444
22/02/2021,Aerosmith,0.0002513888888888889
22/02/2021,The Beatles,0.0016541666666666668
22/02/2021,AC/DC,0.05647027777777778
22/02/2021,Eric Clapton,0.00041277777777777775
22/02/2021,Aerosmith,0.0004061111111111111
22/02/2021,AC/DC,0.0002836111111111111
22/02/2021,The Rolling Stones,0.0009738888888888888
22/02/2021,Black Sabbath,0.00034805555555555555
22/02/2021,Black Sabbath,0.00017388888888888887
22/02/2021,Queen,0.00032888888888888887
22/02/2021,Aerosmith,0.002352222222222222
22/02/2021,Lynyrd Skynyrd,0.0002772222222222222
22/02/2021,Lynyrd Skynyrd,0.0007738888888888888
22/02/2021,AC/DC,0.00041916666666666665
22/02/2021,AC/DC,0.0023325
22/02/2021,AC/DC,0.06287027777777777
22/02/2021,The Beatles,0.0003738888888888889
22/02/2021,AC/DC,0.0006447222222222222
22/02/2021,The Beatles,0.00044500000000000003
22/02/2021,Black Sabbath,0.0004255555555555556
22/02/2021,AC/DC,0.00029
22/02/2021,AC/DC,0.0881738888888889
22/02/2021,AC/DC,0.0002644444444444445
22/02/2021,Black Sabbath,0.002821388888888889
22/02/2021,Black Sabbath,0.00034805555555555555
22/02/2021,The Beatles,0.0003352777777777778
22/02/2021,AC/DC,0.00034166666666666666
22/02/2021,Aerosmith,0.00045777777777777776
22/02/2021,AC/DC,0.0003738888888888889
22/02/2021,Lynyrd Skynyrd,0.0005094444444444444
22/02/2021,Dire Straits,0.0007544444444444444
22/02/2021,AC/DC,0.001057777777777778
22/02/2021,AC/DC,0.013841666666666667
22/02/2021,AC/DC,0.0003933333333333333
22/02/2021,Led Zeppelin,0.00046416666666666666
22/02/2021,AC/DC,0.0029658333333333333
22/02/2021,The Beatles,0.00022555555555555556
22/02/2021,Eric Clapton,0.00030944444444444444
22/02/2021,Arctic Monkeys,0.056034999999999995
22/02/2021,AC/DC,0.00022555555555555556
22/02/2021,Aerosmith,0.0005222222222222222
22/02/2021,The Beatles,0.00023861111111111113
22/02/2021,Aerosmith,0.0003933333333333333
22/02/2021,AC/DC,0.0005030555555555555
22/02/2021,Queen,0.00046416666666666666
22/02/2021,Aerosmith,0.0004061111111111111
22/02/2021,Eric Clapton,0.02431
22/02/2021,The Rolling Stones,0.0003802777777777778
22/02/2021,The Who,0.0007544444444444444
22/02/2021,AC/DC,0.00034805555555555555
22/02/2021,Scorpions,0.11207027777777778
22/02/2021,Led Zeppelin,0.046185000000000004
22/02/2021,AC/DC,0.05686666666666666
22/02/2021,Led Zeppelin,0.08029611111111111
22/02/2021,Dire Straits,0.11626055555555556
22/02/2021,Dire Straits,0.06943333333333333
22/02/2021,Lynyrd Skynyrd,0.05534805555555555
22/02/2021,Led Zeppelin,0.0013425
22/02/2021,Lynyrd Skynyrd,0.04408111111111111
23/02/2021,Black Sabbath,0.002438888888888889
23/02/2021,Led Zeppelin,0.13472583333333335
23/02/2021,Led Zeppelin,0.07416277777777779
23/02/2021,Led Zeppelin,0.16813027777777778
23/02/2021,Black Sabbath,0.08331472222222222
23/02/2021,The Beatles,0.04694444444444445
23/02/2021,The Beatles,0.07220722222222223
23/02/2021,R.E.M.,0.07456277777777777
23/02/2021,Lynyrd Skynyrd,0.07883333333333334
23/02/2021,Scorpions,0.08676666666666667
23/02/2021,AC/DC,0.07324055555555556
23/02/2021,AC/DC,0.06500722222222223
23/02/2021,Lynyrd Skynyrd,0.07508138888888888
23/02/2021,The Beatles,0.0007997222222222223
23/02/2021,AC/DC,0.013166111111111111
23/02/2021,The Who,0.0006319444444444444
23/02/2021,Lynyrd Skynyrd,0.0013222222222222222
23/02/2021,The Beatles,0.0015272222222222221
23/02/2021,The Beatles,0.0001836111111111111
23/02/2021,David Bowie,0.0003911111111111111
23/02/2021,Black Sabbath,0.11606666666666668
23/02/2021,Queen,0.04538138888888889
23/02/2021,AC/DC,0.07917777777777778
23/02/2021,The Beatles,0.001681388888888889
23/02/2021,Aerosmith,0.0005869444444444444
23/02/2021,The Who,0.0009802777777777778
23/02/2021,The Beatles,0.00069
23/02/2021,Led Zeppelin,0.019904444444444443
23/02/2021,AC/DC,0.0020380555555555555
23/02/2021,Led Zeppelin,0.04586166666666667
23/02/2021,The Rolling Stones,0.0013744444444444444
23/02/2021,AC/DC,0.0005222222222222222
23/02/2021,The Rolling Stones,0.000961111111111111
23/02/2021,Led Zeppelin,0.11192222222222223
23/02/2021,Queen,0.03584333333333333
23/02/2021,The Beatles,0.00034166666666666666
23/02/2021,The Rolling Stones,0.0003158333333333334
23/02/2021,The Who,0.00030305555555555554
23/02/2021,Aerosmith,0.00035472222222222226
23/02/2021,AC/DC,0.0003352777777777778
23/02/2021,The Beatles,0.04283333333333333
23/02/2021,Led Zeppelin,0.0002644444444444445
23/02/2021,AC/DC,0.0018530555555555555
23/02/2021,Led Zeppelin,0.0008125000000000001
23/02/2021,Led Zeppelin,0.0002836111111111111
23/02/2021,Eric Clapton,0.00034805555555555555
23/02/2021,Eric Clapton,0.00032888888888888887
23/02/2021,Led Zeppelin,0.00021916666666666666
23/02/2021,Queen,0.0003675
23/02/2021,AC/DC,0.00030305555555555554
23/02/2021,Led Zeppelin,0.0008125000000000001
23/02/2021,AC/DC,0.0003738888888888889
23/02/2021,AC/DC,0.00015472222222222222
23/02/2021,Queen,0.00034805555555555555
23/02/2021,Queen,0.0002127777777777778
23/02/2021,Eric Clapton,0.1085813888888889
23/02/2021,AC/DC,0.002657777777777778
23/02/2021,The Beatles,0.0003352777777777778
23/02/2021,AC/DC,0.0006061111111111111
23/02/2021,The Beatles,0.001128611111111111
23/02/2021,AC/DC,0.08694555555555555
24/02/2021,Led Zeppelin,0.010719722222222222
24/02/2021,Dire Straits,0.06943333333333333
24/02/2021,The Beatles,0.045585
24/02/2021,The Beatles,0.05063694444444444
24/02/2021,AC/DC,0.06045555555555556
24/02/2021,AC/DC,0.06824055555555555
24/02/2021,Led Zeppelin,0.11192222222222223
24/02/2021,The Beatles,0.03870722222222222
24/02/2021,Aerosmith,0.07415555555555556
24/02/2021,AC/DC,0.05754055555555556
24/02/2021,AC/DC,0.07917777777777778
24/02/2021,The Beatles,0.0003638888888888889
24/02/2021,Black Sabbath,0.0014769444444444444
24/02/2021,The Beatles,0.000528888888888889
24/02/2021,AC/DC,0.00047722222222222225
24/02/2021,AC/DC,0.0023025
24/02/2021,Black Sabbath,0.0007997222222222223
24/02/2021,AC/DC,0.0012188888888888887
24/02/2021,Black Sabbath,0.0012641666666666667
24/02/2021,AC/DC,0.0006125
24/02/2021,Arctic Monkeys,0.022426388888888888
24/02/2021,The Who,0.10600722222222221
24/02/2021,Aerosmith,0.0002513888888888889
24/02/2021,The Beatles,0.0006652777777777779
24/02/2021,Queen,0.04538138888888889
24/02/2021,The Beatles,0.0003158333333333334
24/02/2021,The Beatles,0.00029666666666666665
24/02/2021,The Beatles,0.00023861111111111113
24/02/2021,The Who,0.0003352777777777778
24/02/2021,Led Zeppelin,0.0002836111111111111
24/02/2021,Eric Clapton,0.00030305555555555554
24/02/2021,Eric Clapton,0.00032888888888888887
24/02/2021,AC/DC,0.0004255555555555556
24/02/2021,Led Zeppelin,0.0005416666666666666
24/02/2021,AC/DC,0.00021916666666666666
24/02/2021,The Beatles,0.0003222222222222222
24/02/2021,Black Sabbath,0.0006383333333333333
24/02/2021,AC/DC,0.0004255555555555556
24/02/2021,The Rolling Stones,0.00029
24/02/2021,The Rolling Stones,0.0003869444444444444
24/02/2021,The Rolling Stones,0.00013527777777777776
24/02/2021,Aerosmith,0.001011111111111111
24/02/2021,Aerosmith,0.0002708333333333333
24/02/2021,AC/DC,0.0003222222222222222
24/02/2021,The Beatles,0.00034805555555555555
24/02/2021,Black Sabbath,0.0007222222222222223
24/02/2021,Led Zeppelin,0.0002644444444444445
24/02/2021,The Rolling Stones,0.00020638888888888888
24/02/2021,The Beatles,0.0007544444444444444
24/02/2021,The Beatles,0.00029
24/02/2021,Lynyrd Skynyrd,0.07883333333333334
24/02/2021,Led Zeppelin,0.000245
24/02/2021,The Rolling Stones,0.00041916666666666665
24/02/2021,Arctic Monkeys,0.00022555555555555556
24/02/2021,Eric Clapton,0.0004383333333333333
24/02/2021,AC/DC,0.0002513888888888889
24/02/2021,The Beatles,0.0027024999999999996
24/02/2021,Aerosmith,0.00029666666666666665
24/02/2021,The Rolling Stones,0.000245
24/02/2021,AC/DC,0.0003933333333333333
24/02/2021,AC/DC,0.0002513888888888889
24/02/2021,Queen,0.0002513888888888889
24/02/2021,The Rolling Stones,0.000528888888888889
24/02/2021,Lynyrd Skynyrd,0.00029
24/02/2021,Led Zeppelin,0.0003675
24/02/2021,AC/DC,0.00034166666666666666
24/02/2021,AC/DC,0.0006061111111111111
24/02/2021,Aerosmith,0.0011027777777777778
24/02/2021,AC/DC,0.0002772222222222222
24/02/2021,The Rolling Stones,0.08539999999999999
24/02/2021,The Beatles,0.04118138888888889
24/02/2021,Eric Clapton,0.059088888888888885
24/02/2021,Aerosmith,0.0010191666666666667
24/02/2021,Lynyrd Skynyrd,0.00037916666666666665
24/02/2021,AC/DC,0.00015999999999999999
24/02/2021,Led Zeppelin,0.00016583333333333334
24/02/2021,The Beatles,0.0001836111111111111
24/02/2021,The Beatles,0.0002013888888888889
24/02/2021,AC/DC,0.00020722222222222222
24/02/2021,Led Zeppelin,0.07405611111111111
24/02/2021,Led Zeppelin,0.04507055555555555
24/02/2021,Aerosmith,0.07408138888888889
24/02/2021,Huey Lewis & The News,0.07190722222222222
24/02/2021,The Beatles,0.00032888888888888887
24/02/2021,Aerosmith,0.0002577777777777778
24/02/2021,The Beatles,0.00029
24/02/2021,Led Zeppelin,0.00029666666666666665
24/02/2021,Eric Clapton,0.00030944444444444444
24/02/2021,AC/DC,0.0002644444444444445
24/02/2021,Black Sabbath,0.00029666666666666665
24/02/2021,The Beatles,0.00035472222222222226
24/02/2021,The Rolling Stones,0.06626277777777777
24/02/2021,AC/DC,0.0003738888888888889
24/02/2021,The Beatles,0.0018905555555555555
24/02/2021,Queen,0.0003738888888888889
24/02/2021,The Beatles,0.0020969444444444442
24/02/2021,Dire Straits,0.09677777777777778
24/02/2021,AC/DC,0.0011480555555555556
24/02/2021,The Rolling Stones,0.0011994444444444444
24/02/2021,The Beatles,0.0009930555555555556
24/02/2021,AC/DC,0.0043280555555555555
24/02/2021,The Beatles,0.0010641666666666668
24/02/2021,The Beatles,0.0015477777777777777
24/02/2021,The Beatles,0.0011608333333333334
24/02/2021,Aerosmith,0.0059208333333333335
24/02/2021,Eric Clapton,0.0010641666666666668
24/02/2021,Eric Clapton,0.0018769444444444445
24/02/2021,Led Zeppelin,0.0009222222222222222
24/02/2021,AC/DC,0.001006111111111111
24/02/2021,The Beatles,0.004333333333333333
24/02/2021,Aerosmith,0.00014166666666666668
24/02/2021,Aerosmith,0.00030944444444444444
24/02/2021,The Beatles,0.028689444444444444
24/02/2021,Queen,0.0003802777777777778
24/02/2021,Dire Straits,0.0009286111111111111
24/02/2021,AC/DC,0.000245
24/02/2021,The Rolling Stones,0.00030305555555555554
24/02/2021,The Rolling Stones,0.00029
24/02/2021,Aerosmith,0.0003158333333333334
24/02/2021,Dire Straits,0.13449583333333334
24/02/2021,AC/DC,0.10176277777777779
24/02/2021,Led Zeppelin,0.06135555555555556
24/02/2021,The Who,0.10114555555555556
24/02/2021,Queen,0.00023194444444444445
24/02/2021,The Rolling Stones,0.00029666666666666665
24/02/2021,AC/DC,0.00034166666666666666
24/02/2021,AC/DC,0.0004061111111111111
24/02/2021,The Beatles,0.00034166666666666666
24/02/2021,The Beatles,0.0003738888888888889
24/02/2021,The Beatles,0.0005222222222222222
24/02/2021,Queen,0.0006772222222222222
24/02/2021,Dire Straits,0.0631388888888889
24/02/2021,The Rolling Stones,0.004727777777777778
24/02/2021,The Rolling Stones,0.0003869444444444444
24/02/2021,Queen,0.0003675
24/02/2021,Aerosmith,0.0003158333333333334
24/02/2021,Dire Straits,0.04607861111111111
24/02/2021,Dire Straits,0.0013286111111111111
24/02/2021,Dire Straits,0.00034166666666666666
24/02/2021,Dire Straits,0.000245
24/02/2021,Dire Straits,0.007449722222222222
24/02/2021,Dire Straits,0.0027283333333333335
24/02/2021,Dire Straits,0.000245
24/02/2021,Dire Straits,0.00029666666666666665
24/02/2021,Dire Straits,0.002276666666666667
24/02/2021,Dire Straits,0.002625
24/02/2021,Dire Straits,0.006424166666666667
24/02/2021,Dire Straits,0.009765277777777777
24/02/2021,Dire Straits,0.0031216666666666667
24/02/2021,Dire Straits,0.0026894444444444444
24/02/2021,Dire Straits,0.0005158333333333333
24/02/2021,Dire Straits,0.005230833333333334
24/02/2021,Dire Straits,0.0022316666666666665
24/02/2021,Dire Straits,0.0025733333333333333
24/02/2021,Dire Straits,0.005456666666666667
24/02/2021,Dire Straits,0.00023194444444444445
24/02/2021,Dire Straits,0.0006191666666666667
24/02/2021,Dire Straits,0.048071666666666665
24/02/2021,Dire Straits,0.00047083333333333336
24/02/2021,The Who,0.004598611111111111
24/02/2021,Dire Straits,0.0152025
24/02/2021,Dire Straits,0.0
24/02/2021,Dire Straits,0.0006577777777777777
24/02/2021,Dire Straits,0.019136944444444446
24/02/2021,Dire Straits,0.0027605555555555556
24/02/2021,Dire Straits,0.0021541666666666666
24/02/2021,Dire Straits,0.0027797222222222225
24/02/2021,Dire Straits,0.00045777777777777776
24/02/2021,Dire Straits,0.0052825
24/02/2021,Dire Straits,0.017692222222222224
24/02/2021,Dire Straits,0.007668888888888889
24/02/2021,The Rolling Stones,0.0001933333333333333
24/02/2021,Dire Straits,0.000573888888888889
24/02/2021,The Who,7.083333333333334e-05
24/02/2021,The Rolling Stones,0.00034166666666666666
24/02/2021,Eric Clapton,0.0002772222222222222
24/02/2021,Dire Straits,0.00036111111111111115
24/02/2021,Dire Straits,0.00018694444444444444
24/02/2021,R.E.M.,0.00020638888888888888
24/02/2021,The Who,0.00021916666666666666
24/02/2021,The Rolling Stones,0.0008188888888888889
24/02/2021,The Who,0.0002708333333333333
24/02/2021,Dire Straits,0.002392777777777778
24/02/2021,The Who,0.0002644444444444445
24/02/2021,The Rolling Stones,0.00030944444444444444
24/02/2021,Dire Straits,0.06240722222222222
24/02/2021,Dire Straits,0.00046416666666666666
24/02/2021,The Who,0.00030305555555555554
24/02/2021,Dire Straits,0.0005352777777777779
24/02/2021,The Rolling Stones,0.0011866666666666666
24/02/2021,Dire Straits,0.0005094444444444444
24/02/2021,The Who,0.011764722222222222
24/02/2021,Dire Straits,0.04977777777777778
24/02/2021,The Rolling Stones,0.0002708333333333333
24/02/2021,Dire Straits,0.002192777777777778
25/02/2021,Dire Straits,0.04977777777777778
25/02/2021,AC/DC,0.05962944444444444
25/02/2021,Lynyrd Skynyrd,0.07508138888888888
25/02/2021,AC/DC,0.056770277777777774
25/02/2021,Led Zeppelin,0.10303333333333334
25/02/2021,The Beatles,0.04118138888888889
25/02/2021,The Rolling Stones,0.05577388888888889
25/02/2021,Creedence Clearwater Revival,0.03910361111111112
25/02/2021,The Rolling Stones,0.056784999999999995
25/02/2021,The Rolling Stones,0.0816111111111111
25/02/2021,Dire Straits,0.09677777777777778
25/02/2021,Black Sabbath,0.13177777777777777
25/02/2021,The Beatles,0.04303694444444444
25/02/2021,AC/DC,0.00023861111111111113
25/02/2021,Eric Clapton,0.0002577777777777778
25/02/2021,Lynyrd Skynyrd,0.10720444444444445
25/02/2021,Led Zeppelin,0.0002513888888888889
25/02/2021,Creedence Clearwater Revival,0.00021916666666666666
25/02/2021,Led Zeppelin,0.000935
25/02/2021,The Beatles,0.0002644444444444445
25/02/2021,Aerosmith,0.0002836111111111111
25/02/2021,Aerosmith,0.002837777777777778
25/02/2021,Dire Straits,0.04977777777777778
25/02/2021,AC/DC,0.0002836111111111111
25/02/2021,Queen,0.00098
25/02/2021,Led Zeppelin,0.00029666666666666665
25/02/2021,Dire Straits,0.07394250000000001
25/02/2021,Aerosmith,0.0002836111111111111
25/02/2021,Led Zeppelin,0.0004383333333333333
25/02/2021,Black Sabbath,0.00023861111111111113
25/02/2021,Black Sabbath,0.0001288888888888889
25/02/2021,Creedence Clearwater Revival,0.0004383333333333333
25/02/2021,Led Zeppelin,0.00041916666666666665
25/02/2021,Queen,0.0002836111111111111
25/02/2021,Queen,0.00041277777777777775
25/02/2021,AC/DC,0.00034805555555555555
25/02/2021,Led Zeppelin,0.0004255555555555556
25/02/2021,Huey Lewis & The News,0.0004319444444444445
25/02/2021,Huey Lewis & The News,0.00023194444444444445
25/02/2021,Led Zeppelin,0.0011608333333333334
25/02/2021,Led Zeppelin,0.0003352777777777778
25/02/2021,The Beatles,0.0028699999999999997
25/02/2021,Dire Straits,0.0006836111111111111
25/02/2021,AC/DC,0.0007222222222222223
25/02/2021,Aerosmith,0.0002708333333333333
25/02/2021,Aerosmith,0.0003933333333333333
25/02/2021,The Beatles,0.0003158333333333334
25/02/2021,The Rolling Stones,0.00047083333333333336
25/02/2021,The Beatles,0.00034166666666666666
25/02/2021,The Beatles,0.0004513888888888889
25/02/2021,The Beatles,0.00020638888888888888
25/02/2021,Arctic Monkeys,0.0036569444444444444
25/02/2021,AC/DC,0.00049
25/02/2021,AC/DC,0.0004963888888888889
25/02/2021,AC/DC,0.0001225
25/02/2021,David Bowie,0.004630833333333333
25/02/2021,The Rolling Stones,0.0004513888888888889
25/02/2021,The Rolling Stones,0.0001611111111111111
25/02/2021,AC/DC,0.0008705555555555555
25/02/2021,Black Sabbath,0.00034805555555555555
25/02/2021,Black Sabbath,0.0001288888888888889
25/02/2021,The Rolling Stones,0.0003869444444444444
25/02/2021,David Bowie,0.00030944444444444444
25/02/2021,David Bowie,0.00047083333333333336
25/02/2021,Lynyrd Skynyrd,0.0006255555555555556
25/02/2021,The Rolling Stones,0.0004383333333333333
25/02/2021,The Beatles,0.0002644444444444445
25/02/2021,The Beatles,0.0008319444444444444
25/02/2021,Led Zeppelin,0.0019283333333333333
25/02/2021,Led Zeppelin,0.0002836111111111111
25/02/2021,David Bowie,0.002586388888888889
25/02/2021,The Beatles,0.00029666666666666665
25/02/2021,The Beatles,0.00047083333333333336
25/02/2021,AC/DC,0.0005222222222222222
25/02/2021,Arctic Monkeys,0.0004319444444444445
25/02/2021,AC/DC,0.00041277777777777775
25/02/2021,AC/DC,0.0002644444444444445
25/02/2021,The Beatles,0.0003222222222222222
25/02/2021,Led Zeppelin,0.0003738888888888889
25/02/2021,The Rolling Stones,0.0002513888888888889
25/02/2021,Eric Clapton,0.0010769444444444444
25/02/2021,Led Zeppelin,0.0005869444444444444
25/02/2021,AC/DC,0.0004255555555555556
25/02/2021,The Rolling Stones,0.00047083333333333336
25/02/2021,The Beatles,0.00021916666666666666
25/02/2021,The Beatles,0.00014833333333333332
25/02/2021,The Beatles,0.0001933333333333333
25/02/2021,AC/DC,0.00032888888888888887
25/02/2021,Aerosmith,0.00030305555555555554
25/02/2021,The Beatles,0.00018694444444444444
25/02/2021,AC/DC,0.00030944444444444444
25/02/2021,Huey Lewis & The News,0.0007544444444444444
25/02/2021,The Rolling Stones,0.00045777777777777776
25/02/2021,AC/DC,0.00021916666666666666
25/02/2021,The Rolling Stones,0.059185
25/02/2021,The Rolling Stones,0.10504055555555555
25/02/2021,Led Zeppelin,0.04486944444444444
25/02/2021,Dire Straits,0.04977777777777778
25/02/2021,Lynyrd Skynyrd,0.054426944444444444
25/02/2021,Lynyrd Skynyrd,0.003656111111111111
25/02/2021,Dire Straits,0.0005863888888888888
25/02/2021,AC/DC,0.004139444444444445
25/02/2021,Dire Straits,0.04977777777777778
25/02/2021,Dire Straits,0.018974722222222223
25/02/2021,Dire Straits,0.05525166666666667
25/02/2021,The Beatles,0.04075555555555555
25/02/2021,Dire Straits,0.06943333333333333
25/02/2021,The Beatles,0.0003494444444444445
25/02/2021,Aerosmith,0.02111722222222222
25/02/2021,Led Zeppelin,0.0011022222222222223
25/02/2021,Led Zeppelin,0.006778888888888889
25/02/2021,Aerosmith,0.0034183333333333336
26/02/2021,Dire Straits,0.019940555555555555
26/02/2021,Dire Straits,0.004485833333333333
26/02/2021,Dire Straits,0.0008947222222222222
26/02/2021,Dire Straits,0.04977777777777778
26/02/2021,Scorpions,0.0004325
26/02/2021,Dire Straits,0.0004916666666666666
26/02/2021,Dire Straits,0.028971666666666666
27/02/2021,Aerosmith,0.004915833333333333
27/02/2021,Dire Straits,0.09361749999999999
27/02/2021,Dire Straits,0.09677777777777778
27/02/2021,Dire Straits,0.06943333333333333
27/02/2021,Dire Straits,0.10773916666666666
27/02/2021,Dire Straits,0.0013688888888888889
27/02/2021,Dire Straits,0.0005863888888888888
27/02/2021,Lynyrd Skynyrd,0.09942583333333334
27/02/2021,Lynyrd Skynyrd,0.0016083333333333334
27/02/2021,Lynyrd Skynyrd,0.0003494444444444445
27/02/2021,Lynyrd Skynyrd,0.00023083333333333332
27/02/2021,Dire Straits,0.01098638888888889
27/02/2021,Dire Straits,0.04832583333333333
27/02/2021,Dire Straits,0.00044444444444444447
27/02/2021,Queen,0.0004916666666666666
27/02/2021,Black Sabbath,0.0
27/02/2021,Black Sabbath,0.09854805555555556
27/02/2021,Queen,0.059625833333333336
27/02/2021,Led Zeppelin,0.038484166666666667
03/01/2021,David Bowie,0.0004513888888888889
03/01/2021,The Rolling Stones,0.0005675
03/01/2021,David Bowie,0.07631833333333334
03/01/2021,David Bowie,0.12713194444444445
03/01/2021,AC/DC,0.057888888888888886
03/01/2021,Arctic Monkeys,0.056034999999999995
03/01/2021,The Beatles,0.03551472222222222
03/01/2021,Queen,0.03390722222222222
03/01/2021,The Who,0.10600722222222221
03/01/2021,Lynyrd Skynyrd,0.09942583333333334
03/01/2021,The Who,0.06150722222222223
03/01/2021,Dire Straits,0.06943333333333333
03/01/2021,The Rolling Stones,0.07553694444444445
03/01/2021,The Rolling Stones,0.0009802777777777778
03/01/2021,AC/DC,0.0051286111111111116
03/01/2021,Huey Lewis & The News,0.0008705555555555555
03/01/2021,AC/DC,0.0007286111111111111
03/01/2021,Arctic Monkeys,0.07566500000000001
03/01/2021,David Bowie,0.07063694444444443
03/01/2021,David Bowie,0.07631833333333334
03/01/2021,Queen,0.00035472222222222226
03/01/2021,David Bowie,0.00018694444444444444
03/01/2021,Huey Lewis & The News,0.0060016666666666664
03/01/2021,AC/DC,0.000245
03/01/2021,R.E.M.,0.0003158333333333334
03/01/2021,Led Zeppelin,0.0002577777777777778
03/01/2021,Arctic Monkeys,0.00035472222222222226
03/01/2021,R.E.M.,0.07456277777777777
03/01/2021,David Bowie,0.09679027777777778
03/01/2021,Dire Straits,0.001735
03/01/2021,Arctic Monkeys,0.00034805555555555555
03/01/2021,Dire Straits,0.09677777777777778
03/01/2021,Dire Straits,0.06943333333333333
03/01/2021,Dire Straits,0.0003997222222222222
03/01/2021,Dire Straits,0.0002644444444444445
03/01/2021,Dire Straits,0.0003675
03/01/2021,Lynyrd Skynyrd,0.0024094444444444445
03/01/2021,Lynyrd Skynyrd,0.00021916666666666666
03/01/2021,Dire Straits,0.06240722222222222
03/01/2021,Lynyrd Skynyrd,0.0003222222222222222
03/01/2021,Lynyrd Skynyrd,0.00020638888888888888
03/01/2021,Dire Straits,0.04977777777777778
03/01/2021,Eric Clapton,0.000245
03/01/2021,AC/DC,0.0002836111111111111
03/01/2021,Arctic Monkeys,0.00015472222222222222
03/01/2021,Black Sabbath,0.006619444444444444
03/01/2021,Led Zeppelin,0.0003869444444444444
03/01/2021,R.E.M.,0.07456277777777777
03/01/2021,Arctic Monkeys,0.05108138888888889
03/01/2021,Dire Straits,0.0004836111111111111
03/01/2021,Black Sabbath,0.0002644444444444445
03/01/2021,The Rolling Stones,0.0003675
03/01/2021,Eric Clapton,0.024127222222222224
03/01/2021,Black Sabbath,0.11606666666666668
03/01/2021,AC/DC,0.0002708333333333333
03/01/2021,David Bowie,0.0004383333333333333
03/01/2021,The Beatles,0.00035472222222222226
03/01/2021,Aerosmith,0.00041277777777777775
03/01/2021,The Beatles,0.00029666666666666665
03/01/2021,The Rolling Stones,0.0618925
03/01/2021,The Rolling Stones,0.000995
03/01/2021,The Rolling Stones,0.00032888888888888887
03/01/2021,The Beatles,0.000245
03/01/2021,AC/DC,0.0004319444444444445
03/01/2021,Queen,0.00032888888888888887
03/01/2021,AC/DC,0.0003352777777777778
03/01/2021,The Beatles,0.00034805555555555555
03/01/2021,AC/DC,0.00036111111111111115
03/01/2021,The Who,0.0004383333333333333
