data,artista_podcast,nome_da_musica,msPlayed,minutos,horas
05/05/2021,The Beatles,Baby It's You - Remastered 2009,160520,2.675333333333333,0.044588888888888886
05/05/2021,The Beatles,I Want To Hold Your Hand - Remastered 2009,41732,0.6955333333333333,0.011592222222222223
05/05/2021,David Bowie,Rebel Rebel - 2016 Remaster,1002,0.0167,0.00027833333333333334
05/05/2021,Queen,Bohemian Rhapsody - Remastered 2011,1024,0.017066666666666667,0.0002844444444444445
05/05/2021,Dire Straits,"Sultans Of Swing - Live At Hammersmith Odeon, London/1983",51562,0.8593666666666666,0.014322777777777776
05/05/2021,The Rolling Stones,Don't Stop,1130,0.018833333333333334,0.0003138888888888889
05/05/2021,David Bowie,Starman - 2012 Remaster,1493,0.024883333333333334,0.00041472222222222225
05/05/2021,AC/DC,Highway to Hell,1151,0.019183333333333333,0.0003197222222222222
05/05/2021,The Who,Who Are You,254847,4.24745,0.07079083333333333
05/05/2021,Aerosmith,Luv Lies,831,0.01385,0.00023083333333333332
05/05/2021,Led Zeppelin,Houses of the Holy - Remaster,1173,0.01955,0.00032583333333333336
05/05/2021,The Rolling Stones,Rock And A Hard Place,810,0.0135,0.000225
05/05/2021,The Rolling Stones,Rock And A Hard Place,2240,0.037333333333333336,0.0006222222222222223
05/05/2021,Led Zeppelin,Good Times Bad Times - 1993 Remaster,3136,0.05226666666666667,0.0008711111111111111
05/05/2021,The Beatles,Yesterday - Remastered 2009,618,0.0103,0.00017166666666666667
05/05/2021,The Beatles,Yesterday - Remastered 2009,1834,0.030566666666666666,0.0005094444444444444
05/05/2021,Aerosmith,Sweet Emotion,895,0.014916666666666667,0.0002486111111111111
05/05/2021,Aerosmith,Sweet Emotion,1066,0.017766666666666667,0.0002961111111111111
05/05/2021,The Rolling Stones,Respectable - Remastered,981,0.01635,0.0002725
05/05/2021,The Rolling Stones,Respectable - Remastered,2133,0.03555,0.0005924999999999999
05/05/2021,Aerosmith,Pink,3349,0.05581666666666667,0.0009302777777777778
05/05/2021,Aerosmith,Pink,1002,0.0167,0.00027833333333333334
05/05/2021,AC/DC,Rock N Roll Train,5503,0.09171666666666667,0.0015286111111111112
05/05/2021,AC/DC,Cover You in Oil,1173,0.01955,0.00032583333333333336
05/05/2021,AC/DC,The Jack,554,0.009233333333333333,0.00015388888888888887
05/05/2021,AC/DC,The Jack,1173,0.01955,0.00032583333333333336
05/05/2021,AC/DC,The Jack,1920,0.032,0.0005333333333333334
05/05/2021,Black Sabbath,Iron Man,874,0.014566666666666667,0.0002427777777777778
05/05/2021,Black Sabbath,Iron Man,21,0.00035,5.833333333333333e-06
05/05/2021,The Rolling Stones,Harlem Shuffle - Remastered 2009,6400,0.10666666666666667,0.0017777777777777779
05/05/2021,Dire Straits,Where Do You Think You're Going,3669,0.06115,0.0010191666666666667
05/05/2021,AC/DC,Borrowed Time,1962,0.0327,0.000545
05/05/2021,AC/DC,Shoot to Thrill,4095,0.06825,0.0011375
05/05/2021,Led Zeppelin,Fool in the Rain - Remaster,2645,0.044083333333333335,0.0007347222222222222
05/05/2021,David Bowie,Let's Dance - 2018 Remaster,10837,0.18061666666666668,0.003010277777777778
05/05/2021,Dire Straits,Money For Nothing - Live Version,3584,0.05973333333333333,0.0009955555555555555
05/05/2021,Queen,Radio Ga Ga - Remastered 2011,3584,0.05973333333333333,0.0009955555555555555
05/05/2021,AC/DC,T.N.T.,2645,0.044083333333333335,0.0007347222222222222
05/05/2021,AC/DC,Dirty Deeds Done Dirt Cheap,5593,0.09321666666666667,0.001553611111111111
05/05/2021,AC/DC,Back In Black,1877,0.03128333333333334,0.0005213888888888889
05/05/2021,Dire Straits,Angel Of Mercy,274866,4.5811,0.07635166666666666
05/05/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,3925,0.06541666666666666,0.0010902777777777777
05/05/2021,Aerosmith,Amazing,170,0.0028333333333333335,4.722222222222223e-05
05/05/2021,The Rolling Stones,Rocks Off,2389,0.03981666666666667,0.0006636111111111111
05/05/2021,The Rolling Stones,Rocks Off,234,0.0039,6.5e-05
05/05/2021,The Rolling Stones,Rocks Off,682,0.011366666666666667,0.00018944444444444445
05/05/2021,The Rolling Stones,You Can't Always Get What You Want,1024,0.017066666666666667,0.0002844444444444445
05/05/2021,Black Sabbath,Children of the Grave,6485,0.10808333333333334,0.001801388888888889
05/05/2021,Black Sabbath,War Pigs,2133,0.03555,0.0005924999999999999
05/05/2021,Black Sabbath,War Pigs,3050,0.050833333333333335,0.0008472222222222222
05/05/2021,AC/DC,Hard as a Rock,896,0.014933333333333333,0.0002488888888888889
05/05/2021,AC/DC,Have a Drink on Me,831,0.01385,0.00023083333333333332
05/05/2021,The Beatles,When I'm Sixty Four - Remastered 2009,1493,0.024883333333333334,0.00041472222222222225
05/05/2021,Lynyrd Skynyrd,Sweet Home Alabama,127,0.002116666666666667,3.527777777777778e-05
05/05/2021,Lynyrd Skynyrd,Sweet Home Alabama,6314,0.10523333333333333,0.0017538888888888888
05/05/2021,Dire Straits,Walk Of Life,725,0.012083333333333333,0.0002013888888888889
05/05/2021,Dire Straits,Walk Of Life,128,0.0021333333333333334,3.555555555555556e-05
05/05/2021,Dire Straits,Walk Of Life,8789,0.14648333333333333,0.0024413888888888888
05/05/2021,Eric Clapton,Wonderful Tonight,1002,0.0167,0.00027833333333333334
05/05/2021,Aerosmith,What Could Have Been Love,1151,0.019183333333333333,0.0003197222222222222
05/05/2021,Aerosmith,Something,16320,0.272,0.004533333333333334
05/05/2021,AC/DC,Sin City,6975,0.11625,0.0019375000000000002
05/05/2021,Dire Straits,So Far Away - Full Version,1706,0.028433333333333335,0.00047388888888888893
05/05/2021,The Beatles,Drive My Car - Remastered 2009,1109,0.018483333333333334,0.00030805555555555556
05/05/2021,The Beatles,Do You Want To Know A Secret - Remastered 2009,1087,0.018116666666666666,0.0003019444444444444
05/05/2021,The Beatles,And I Love Her - Remastered 2009,1024,0.017066666666666667,0.0002844444444444445
05/05/2021,Led Zeppelin,Misty Mountain Hop - Remaster,960,0.016,0.0002666666666666667
05/05/2021,AC/DC,Rock the Blues Away,7040,0.11733333333333333,0.0019555555555555554
05/05/2021,AC/DC,Hail Caesar,938,0.015633333333333332,0.00026055555555555554
05/05/2021,The Beatles,I Saw Her Standing There - Remastered 2009,4821,0.08035,0.0013391666666666667
05/05/2021,Dire Straits,Once Upon A Time In The West,1237,0.020616666666666665,0.0003436111111111111
05/05/2021,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),3840,0.064,0.0010666666666666667
05/05/2021,The Beatles,All My Loving - Remastered 2009,1642,0.027366666666666668,0.0004561111111111111
05/05/2021,Dire Straits,Setting Me Up,938,0.015633333333333332,0.00026055555555555554
05/05/2021,AC/DC,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),960,0.016,0.0002666666666666667
05/05/2021,AC/DC,Realize,1898,0.03163333333333333,0.0005272222222222222
05/05/2021,The Beatles,Things We Said Today - Remastered 2009,1258,0.020966666666666668,0.0003494444444444445
05/05/2021,Dire Straits,The Bug,1728,0.0288,0.00048
05/05/2021,The Beatles,Ticket To Ride - Remastered 2009,1024,0.017066666666666667,0.0002844444444444445
05/05/2021,The Beatles,You're Going To Lose That Girl - Remastered 2009,1216,0.020266666666666665,0.00033777777777777777
05/05/2021,Led Zeppelin,Kashmir - Remaster,1173,0.01955,0.00032583333333333336
05/05/2021,Aerosmith,Cryin',917,0.015283333333333333,0.0002547222222222222
05/05/2021,Aerosmith,Legendary Child,1023,0.01705,0.00028416666666666667
05/05/2021,Lynyrd Skynyrd,The Last Rebel - Acoustic Version,321893,5.364883333333333,0.08941472222222221
05/05/2021,The Who,The Seeker - Edit,2858,0.04763333333333333,0.0007938888888888889
05/05/2021,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",2325,0.03875,0.0006458333333333333
05/05/2021,The Who,The Seeker - Edit,85354,1.4225666666666668,0.023709444444444446
05/05/2021,Black Sabbath,Sabbath Bloody Sabbath,1151,0.019183333333333333,0.0003197222222222222
05/05/2021,Lynyrd Skynyrd,Don't Ask Me No Questions,7040,0.11733333333333333,0.0019555555555555554
05/05/2021,AC/DC,Fly on the Wall,7509,0.12515,0.0020858333333333336
05/05/2021,The Beatles,Twist And Shout - Remastered 2009,1301,0.021683333333333332,0.00036138888888888885
05/05/2021,Led Zeppelin,Over the Hills and Far Away - Remaster,1621,0.027016666666666668,0.0004502777777777778
05/05/2021,The Rolling Stones,Streets Of Love - Remastered 2009,1728,0.0288,0.00048
05/05/2021,Eric Clapton,Blues Leave Me Alone,18453,0.30755,0.005125833333333333
05/05/2021,The Rolling Stones,Rocks Off,8874,0.1479,0.002465
05/05/2021,The Rolling Stones,Hate To See You Go,1471,0.024516666666666666,0.0004086111111111111
05/05/2021,Aerosmith,Jesus Is On The Main Line,5226,0.0871,0.0014516666666666666
05/05/2021,Eric Clapton,Standin' Round Crying,2965,0.049416666666666664,0.0008236111111111111
05/05/2021,Eric Clapton,Worried Life Blues,3989,0.06648333333333334,0.0011080555555555557
05/05/2021,Eric Clapton,I Wanna Be,2687,0.044783333333333335,0.0007463888888888889
05/05/2021,Eric Clapton,I Shot The Sheriff,29056,0.4842666666666667,0.00807111111111111
05/05/2021,Eric Clapton,I Shot The Sheriff,16469,0.27448333333333336,0.004574722222222222
05/05/2021,Eric Clapton,I Shot The Sheriff - Live At Hammersmith Odeon,592362,9.8727,0.164545
05/05/2021,Eric Clapton,Layla - Live At Hammersmith Odeon,73237,1.2206166666666667,0.02034361111111111
05/05/2021,Eric Clapton,"My Father's Eyes - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; Take 2",2688,0.0448,0.0007466666666666666
05/05/2021,Eric Clapton,"Rollin' & Tumblin' - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",9386,0.15643333333333334,0.002607222222222222
05/05/2021,Eric Clapton,"Worried Life Blues - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",42112,0.7018666666666666,0.011697777777777777
05/05/2021,Eric Clapton,"Signe - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",18666,0.3111,0.0051849999999999995
05/05/2021,Eric Clapton,"Layla (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",236351,3.9391833333333333,0.06565305555555555
05/05/2021,Podpah,IGOR GUIMARÃES - Podpah #96,1961835,32.69725,0.5449541666666666
05/06/2021,Podpah,IGOR GUIMARÃES - Podpah #96,1057408,17.623466666666666,0.2937244444444444
05/06/2021,AC/DC,Inject the Venom,85482,1.4247,0.023745000000000002
05/06/2021,Black Sabbath,Damaged Soul,1429,0.023816666666666667,0.00039694444444444445
05/06/2021,The Beatles,I'm Looking Through You - Remastered 2009,1578,0.0263,0.0004383333333333333
05/06/2021,Aerosmith,Amazing,356160,5.936,0.09893333333333333
05/06/2021,The Beatles,When I'm Sixty Four - Remastered 2009,157666,2.6277666666666666,0.04379611111111111
05/06/2021,Creedence Clearwater Revival,Have You Ever Seen The Rain,160133,2.6688833333333335,0.04448138888888889
05/06/2021,Lynyrd Skynyrd,Simple Man,357933,5.96555,0.09942583333333334
05/06/2021,The Rolling Stones,Harlem Shuffle - Remastered 2009,2133,0.03555,0.0005924999999999999
05/06/2021,Led Zeppelin,Going to California - Remaster,212160,3.536,0.05893333333333333
05/06/2021,The Rolling Stones,You Can't Always Get What You Want,7803,0.13005,0.0021675
05/06/2021,The Beatles,Baby It's You - Remastered 2009,1962,0.0327,0.000545
05/06/2021,AC/DC,Stick Around,2218,0.03696666666666667,0.0006161111111111111
05/06/2021,Led Zeppelin,Kashmir - Remaster,1706,0.028433333333333335,0.00047388888888888893
05/06/2021,Led Zeppelin,Good Times Bad Times - 1993 Remaster,166266,2.7711,0.046185000000000004
05/06/2021,AC/DC,Shot Down in Flames,5205,0.08675,0.0014458333333333333
05/06/2021,Queen,I Want To Break Free - Single Remix,6826,0.11376666666666667,0.0018961111111111112
05/06/2021,Black Sabbath,Sabbath Bloody Sabbath,2730,0.0455,0.0007583333333333333
05/06/2021,The Rolling Stones,Out Of Control,283840,4.730666666666667,0.07884444444444445
05/06/2021,David Bowie,Let's Dance - 2018 Remaster,457675,7.627916666666667,0.12713194444444445
05/06/2021,The Who,Behind Blue Eyes,1365,0.02275,0.00037916666666666665
05/06/2021,AC/DC,If You Want Blood (You've Got It),1130,0.018833333333333334,0.0003138888888888889
05/06/2021,Queen,Under Pressure - Remastered 2011,1578,0.0263,0.0004383333333333333
05/06/2021,Black Sabbath,End Of The Beginning,1983,0.03305,0.0005508333333333334
05/06/2021,Queen,Bohemian Rhapsody - Remastered 2011,118332,1.9722,0.032869999999999996
05/06/2021,AC/DC,T.N.T.,1109,0.018483333333333334,0.00030805555555555556
05/06/2021,The Beatles,Ticket To Ride - Remastered 2009,1152,0.0192,0.00031999999999999997
05/06/2021,AC/DC,Thunderstruck,1813,0.030216666666666666,0.0005036111111111111
05/06/2021,AC/DC,Big Balls,1621,0.027016666666666668,0.0004502777777777778
05/06/2021,The Rolling Stones,Street Fighting Man - 50th Anniversary Edition,1173,0.01955,0.00032583333333333336
05/06/2021,The Rolling Stones,Respectable - Remastered,960,0.016,0.0002666666666666667
05/06/2021,The Rolling Stones,Rocks Off,3648,0.0608,0.0010133333333333333
05/06/2021,Queen,Crazy Little Thing Called Love - Remastered 2011,1194,0.0199,0.0003316666666666667
05/06/2021,AC/DC,Rock the Blues Away,1237,0.020616666666666665,0.0003436111111111111
05/06/2021,The Beatles,I Saw Her Standing There - Remastered 2009,4074,0.0679,0.0011316666666666667
05/06/2021,Aerosmith,Can't Stop Lovin' You (with Carrie Underwood),1130,0.018833333333333334,0.0003138888888888889
05/06/2021,The Beatles,Love Me Do - Remastered 2009,981,0.01635,0.0002725
05/06/2021,Dire Straits,Money For Nothing - Live Version,24469,0.40781666666666666,0.006796944444444444
05/06/2021,Black Sabbath,War Pigs,1045,0.017416666666666667,0.0002902777777777778
05/06/2021,AC/DC,Big Gun,3946,0.06576666666666667,0.001096111111111111
05/06/2021,Dire Straits,The Bug,1365,0.02275,0.00037916666666666665
05/06/2021,AC/DC,Gone Shootin',1066,0.017766666666666667,0.0002961111111111111
05/06/2021,Led Zeppelin,Stairway to Heaven - (Live at MSG 1973) [Remaster],1026215,17.103583333333333,0.2850597222222222
05/06/2021,AC/DC,Highway to Hell,208400,3.473333333333333,0.057888888888888886
05/06/2021,The Beatles,I Want To Hold Your Hand - Remastered 2009,11680,0.19466666666666665,0.0032444444444444443
05/06/2021,Black Sabbath,Sweet Leaf,1130,0.018833333333333334,0.0003138888888888889
05/06/2021,AC/DC,Let There Be Rock,4586,0.07643333333333334,0.001273888888888889
05/06/2021,The Rolling Stones,Don't Stop,2901,0.04835,0.0008058333333333333
05/06/2021,The Rolling Stones,Don't Stop,239146,3.9857666666666667,0.06642944444444444
05/06/2021,Black Sabbath,Sweet Leaf,247137,4.11895,0.06864916666666666
05/06/2021,Arctic Monkeys,Do I Wanna Know?,10090,0.16816666666666666,0.0028027777777777777
05/06/2021,Dire Straits,Walk Of Life - Live Version,981,0.01635,0.0002725
05/06/2021,Dire Straits,Walk Of Life - Live Version,512,0.008533333333333334,0.00014222222222222224
05/06/2021,Led Zeppelin,When the Levee Breaks - Remaster,3647,0.060783333333333335,0.0010130555555555557
05/06/2021,David Bowie,Starman - 2012 Remaster,938,0.015633333333333332,0.00026055555555555554
05/06/2021,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1002,0.0167,0.00027833333333333334
05/06/2021,AC/DC,Hell Ain't a Bad Place to Be,896,0.014933333333333333,0.0002488888888888889
05/06/2021,AC/DC,Shoot to Thrill,1109,0.018483333333333334,0.00030805555555555556
05/06/2021,Dire Straits,Once Upon A Time In The West,1536,0.0256,0.00042666666666666667
05/06/2021,Aerosmith,You Gotta Move,896,0.014933333333333333,0.0002488888888888889
05/06/2021,AC/DC,Evil Walks,1173,0.01955,0.00032583333333333336
05/06/2021,Aerosmith,Luv Lies,1216,0.020266666666666665,0.00033777777777777777
05/06/2021,Dire Straits,Lady Writer,426,0.0071,0.00011833333333333334
05/06/2021,Dire Straits,Lady Writer,1215,0.02025,0.0003375
05/06/2021,The Rolling Stones,Rock And A Hard Place,917,0.015283333333333333,0.0002547222222222222
05/06/2021,Dire Straits,Angel Of Mercy,1472,0.024533333333333334,0.0004088888888888889
05/06/2021,Lynyrd Skynyrd,Gimme Three Steps,1066,0.017766666666666667,0.0002961111111111111
05/06/2021,The Beatles,Let It Be - Remastered 2009,1429,0.023816666666666667,0.00039694444444444445
05/06/2021,AC/DC,Moneytalks,938,0.015633333333333332,0.00026055555555555554
05/06/2021,Eric Clapton,"Alberta - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",874,0.014566666666666667,0.0002427777777777778
05/06/2021,Huey Lewis & The News,Back In Time,2495,0.04158333333333333,0.0006930555555555556
05/06/2021,The Beatles,A Hard Day's Night - Remastered 2009,1344,0.0224,0.0003733333333333333
05/06/2021,Queen,Another One Bites The Dust - Remastered 2011,1215,0.02025,0.0003375
05/06/2021,Aerosmith,Cryin',1109,0.018483333333333334,0.00030805555555555556
05/06/2021,Led Zeppelin,What Is and What Should Never Be - 29/6/69 Top Gear;Remaster,4778,0.07963333333333333,0.0013272222222222223
05/06/2021,Led Zeppelin,D'yer Mak'er - Remaster,4778,0.07963333333333333,0.0013272222222222223
05/06/2021,Black Sabbath,Iron Man,1066,0.017766666666666667,0.0002961111111111111
05/06/2021,The Beatles,Here Comes The Sun - Remastered 2009,981,0.01635,0.0002725
05/06/2021,AC/DC,Flick of the Switch,1088,0.018133333333333335,0.0003022222222222222
05/06/2021,AC/DC,Rock 'N' Roll Damnation,981,0.01635,0.0002725
05/06/2021,Led Zeppelin,Misty Mountain Hop - Remaster,1386,0.0231,0.000385
05/06/2021,Led Zeppelin,Whole Lotta Love - Remaster,1109,0.018483333333333334,0.00030805555555555556
05/06/2021,Queen,Don't Stop Me Now - Remastered 2011,3541,0.05901666666666667,0.000983611111111111
05/06/2021,Queen,Somebody To Love - Remastered 2011,1365,0.02275,0.00037916666666666665
05/06/2021,The Rolling Stones,Hate To See You Go,1600,0.02666666666666667,0.00044444444444444447
05/06/2021,The Beatles,All My Loving - Remastered 2009,1152,0.0192,0.00031999999999999997
05/06/2021,Aerosmith,Pink,1045,0.017416666666666667,0.0002902777777777778
05/06/2021,AC/DC,Jailbreak,1151,0.019183333333333333,0.0003197222222222222
05/06/2021,AC/DC,Fly on the Wall,938,0.015633333333333332,0.00026055555555555554
05/06/2021,AC/DC,Fly on the Wall,1280,0.021333333333333333,0.0003555555555555555
05/06/2021,The Beatles,All I've Got To Do - Remastered 2009,1109,0.018483333333333334,0.00030805555555555556
05/06/2021,The Beatles,Things We Said Today - Remastered 2009,2111,0.03518333333333333,0.0005863888888888888
05/06/2021,Aerosmith,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",1173,0.01955,0.00032583333333333336
05/06/2021,AC/DC,Fire Your Guns,1216,0.020266666666666665,0.00033777777777777777
05/06/2021,The Who,The Seeker - Edit,1237,0.020616666666666665,0.0003436111111111111
05/06/2021,AC/DC,Cover You in Oil,1130,0.018833333333333334,0.0003138888888888889
05/06/2021,Dire Straits,"Once Upon A Time In The West - Live At Hammersmith Odeon, London/1983",1365,0.02275,0.00037916666666666665
05/06/2021,The Beatles,You're Going To Lose That Girl - Remastered 2009,2645,0.044083333333333335,0.0007347222222222222
05/06/2021,The Beatles,Come Together - Remastered 2009,1109,0.018483333333333334,0.00030805555555555556
05/06/2021,The Beatles,Drive My Car - Remastered 2009,3669,0.06115,0.0010191666666666667
05/06/2021,Led Zeppelin,When the Levee Breaks - Remaster,2389,0.03981666666666667,0.0006636111111111111
05/06/2021,The Beatles,Twist And Shout - Remastered 2009,1791,0.02985,0.0004975
05/06/2021,Led Zeppelin,Babe I'm Gonna Leave You - Remaster,402920,6.715333333333334,0.11192222222222223
05/06/2021,Led Zeppelin,Over the Hills and Far Away - Remaster,1536,0.0256,0.00042666666666666667
05/06/2021,Black Sabbath,N.I.B.,2474,0.04123333333333333,0.0006872222222222222
05/06/2021,The Beatles,For No One - Remastered 2009,5220,0.087,0.00145
05/06/2021,Black Sabbath,Children of the Grave,1621,0.027016666666666668,0.0004502777777777778
05/06/2021,Lynyrd Skynyrd,Free Bird,2389,0.03981666666666667,0.0006636111111111111
05/06/2021,Led Zeppelin,Immigrant Song - Remaster,2047,0.03411666666666666,0.0005686111111111111
05/06/2021,AC/DC,Black Ice,2816,0.046933333333333334,0.0007822222222222222
05/06/2021,Black Sabbath,Heaven and Hell - 2009 Remaster,417840,6.964,0.11606666666666668
05/06/2021,Led Zeppelin,Heartbreaker - Remaster,255506,4.2584333333333335,0.07097388888888889
05/06/2021,AC/DC,Girls Got Rhythm,234,0.0039,6.5e-05
05/06/2021,Inteligência Ltda.,137 - FELIPE PRIOR,2132437,35.540616666666665,0.5923436111111111
05/06/2021,Eric Clapton,"Key to the Highway (with J. J. Cale) - Live at Ipayone Center, San Diego, CA, 3/15/2007",7466,0.12443333333333334,0.002073888888888889
05/06/2021,Inteligência Ltda.,137 - FELIPE PRIOR,358506,5.9751,0.099585
05/07/2021,Inteligência Ltda.,137 - FELIPE PRIOR,2117674,35.29456666666667,0.5882427777777778
05/07/2021,Inteligência Ltda.,139 - JOÃO (MMMV),4247744,70.79573333333333,1.1799288888888888
05/07/2021,Inteligência Ltda.,139 - JOÃO (MMMV),1412160,23.536,0.3922666666666667
05/07/2021,NerdCast,NerdCast 776 - Piratas no Brasil,1651732,27.528866666666666,0.4588144444444444
05/07/2021,Flow Podcast,ÉRICO BORGO - Flow Podcast #364,1109696,18.494933333333332,0.30824888888888885
05/08/2021,Eric Clapton,I Shot The Sheriff - Live At Hammersmith Odeon,23061,0.38435,0.006405833333333334
05/08/2021,Dire Straits,Walk Of Life - Live Version,306066,5.1011,0.08501833333333333
05/08/2021,Dire Straits,Money For Nothing - Live Version,387626,6.4604333333333335,0.10767388888888889
05/08/2021,Eric Clapton,I Shot The Sheriff - Live At Hammersmith Odeon,1057882,17.63136666666667,0.29385611111111115
05/08/2021,Arctic Monkeys,Dancing Shoes,831,0.01385,0.00023083333333333332
05/08/2021,Arctic Monkeys,Do I Wanna Know?,272394,4.5399,0.07566500000000001
05/08/2021,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,2.6853833333333332,0.04475638888888889
05/08/2021,Arctic Monkeys,505,15521,0.2586833333333333,0.004311388888888889
05/08/2021,Arctic Monkeys,I Wanna Be Yours,183956,3.065933333333333,0.05109888888888889
05/08/2021,Arctic Monkeys,Fluorescent Adolescent,661,0.011016666666666666,0.0001836111111111111
05/08/2021,Arctic Monkeys,When The Sun Goes Down,0,0.0,0.0
05/08/2021,Arctic Monkeys,I Bet You Look Good On The Dancefloor,597,0.00995,0.00016583333333333334
05/08/2021,Arctic Monkeys,R U Mine?,201726,3.3621,0.056034999999999995
05/08/2021,Arctic Monkeys,Fluorescent Adolescent,183893,3.0648833333333334,0.05108138888888889
05/08/2021,Arctic Monkeys,I Bet You Look Good On The Dancefloor,173680,2.8946666666666667,0.048244444444444444
05/08/2021,Arctic Monkeys,Mardy Bum,18365,0.3060833333333333,0.005101388888888889
05/08/2021,Arctic Monkeys,Snap Out Of It,178495,2.9749166666666667,0.04958194444444444
05/08/2021,Dire Straits,Where Do You Think You're Going,229640,3.8273333333333333,0.06378888888888888
05/08/2021,Dire Straits,Angel Of Mercy,274866,4.5811,0.07635166666666666
05/08/2021,Led Zeppelin,Stairway to Heaven - (Live at MSG 1973) [Remaster],653026,10.883766666666666,0.18139611111111112
05/08/2021,Dire Straits,"Sultans Of Swing - Live At Hammersmith Odeon, London/1983",654306,10.9051,0.18175166666666664
05/08/2021,Dire Straits,"Once Upon A Time In The West - Live At Hammersmith Odeon, London/1983",780760,13.012666666666666,0.21687777777777778
05/08/2021,Dire Straits,Walk Of Life - Live Version,306066,5.1011,0.08501833333333333
05/08/2021,Dire Straits,Money For Nothing - Live Version,3485,0.058083333333333334,0.0009680555555555556
05/08/2021,Pink Floyd,Time,21503,0.35838333333333333,0.005973055555555555
05/08/2021,AC/DC,Thunderstruck,6293,0.10488333333333333,0.0017480555555555554
05/08/2021,Pink Floyd,Money,23295,0.38825,0.006470833333333333
05/08/2021,Pink Floyd,Time,403500,6.725,0.11208333333333333
05/08/2021,Pink Floyd,Speak to Me,12085,0.20141666666666666,0.0033569444444444445
05/08/2021,Pink Floyd,Time,831,0.01385,0.00023083333333333332
05/08/2021,Pink Floyd,Breathe (In the Air),1941,0.03235,0.0005391666666666666
05/08/2021,Pink Floyd,Money,282346,4.705766666666666,0.07842944444444444
05/08/2021,Pink Floyd,Speak to Me,2154,0.0359,0.0005983333333333333
05/08/2021,Pink Floyd,Time,21,0.00035,5.833333333333333e-06
05/08/2021,Pink Floyd,On the Run,4160,0.06933333333333333,0.0011555555555555555
05/08/2021,Pink Floyd,The Great Gig in the Sky,2218,0.03696666666666667,0.0006161111111111111
05/08/2021,Pink Floyd,Brain Damage,22976,0.38293333333333335,0.006382222222222222
05/08/2021,Pink Floyd,Any Colour You Like,7210,0.12016666666666667,0.002002777777777778
05/08/2021,Pink Floyd,Us and Them,2197,0.036616666666666665,0.0006102777777777777
05/08/2021,AC/DC,Demon Fire,26410,0.44016666666666665,0.007336111111111111
05/08/2021,The Doors,Waiting for the Sun,238626,3.9771,0.066285
05/08/2021,Queen,Who Wants To Live Forever - Remastered 2011,61348,1.0224666666666666,0.01704111111111111
05/10/2021,Sinapse,Sinapse #64 - Destino: Alpha Centauri,1349120,22.485333333333333,0.37475555555555556
05/10/2021,Flow Podcast,ÉRICO BORGO - Flow Podcast #364,6656390,110.93983333333334,1.8489972222222224
05/10/2021,Flow Podcast,MV BILL - Flow Podcast #365,8432,0.14053333333333334,0.0023422222222222225
05/10/2021,Pink Floyd,Time,322637,5.377283333333334,0.08962138888888889
05/10/2021,Pink Floyd,Money,382834,6.380566666666667,0.10634277777777777
05/10/2021,Pink Floyd,Time,411310,6.855166666666666,0.11425277777777777
05/10/2021,Mauricio Meirelles Podcast,ACHISMOS #22 - Cego Jeffinho,2338165,38.96941666666667,0.6494902777777778
05/10/2021,Eric Clapton,I Shot The Sheriff - Live At Hammersmith Odeon,1002,0.0167,0.00027833333333333334
05/10/2021,Pink Floyd,Money,1088,0.018133333333333335,0.0003022222222222222
05/10/2021,Pink Floyd,Time,188394,3.1399,0.052331666666666665
05/10/2021,The Rolling Stones,Harlem Shuffle - Remastered 2009,896,0.014933333333333333,0.0002488888888888889
05/10/2021,AC/DC,Stiff Upper Lip,1642,0.027366666666666668,0.0004561111111111111
05/10/2021,Aerosmith,Amazing,1728,0.0288,0.00048
05/10/2021,Dire Straits,Walk Of Life - Live Version,1941,0.03235,0.0005391666666666666
05/10/2021,AC/DC,Emission Control,917,0.015283333333333333,0.0002547222222222222
05/10/2021,David Bowie,Starman - 2012 Remaster,789,0.01315,0.00021916666666666666
05/10/2021,Led Zeppelin,The Song Remains the Same - Remaster,938,0.015633333333333332,0.00026055555555555554
05/10/2021,Eric Clapton,"Running On Faith - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",1322,0.022033333333333332,0.0003672222222222222
05/10/2021,Aerosmith,Walk This Way,1642,0.027366666666666668,0.0004561111111111111
