data,podcasts,horas
17/05/2021,Mauricio Meirelles Podcast,0.0015877777777777778
17/05/2021,Sinapse,0.3578997222222222
17/05/2021,Inteligência Ltda.,0.5057658333333334
18/05/2021,Inteligência Ltda.,0.3677036111111111
18/05/2021,Inteligência Ltda.,0.6796325
18/05/2021,Inteligência Ltda.,0.215265
18/05/2021,Inteligência Ltda.,0.7771733333333334
19/05/2021,Inteligência Ltda.,0.0006636111111111111
19/05/2021,Inteligência Ltda.,0.7594191666666668
19/05/2021,Inteligência Ltda.,0.6761019444444444
19/05/2021,Inteligência Ltda.,0.0071288888888888895
20/05/2021,Inteligência Ltda.,1.2284088888888889
20/05/2021,Inteligência Ltda.,1.18769
20/05/2021,Inteligência Ltda.,0.0
20/05/2021,Inteligência Ltda.,0.0
20/05/2021,Inteligência Ltda.,0.9301897222222222
21/05/2021,Inteligência Ltda.,0.15282944444444443
21/05/2021,Inteligência Ltda.,0.005244444444444444
21/05/2021,Flow Podcast,1.1808591666666668
21/05/2021,Flow Podcast,0.7749980555555556
21/05/2021,NerdCast,0.0008722222222222223
21/05/2021,Data Hackers,0.581845
21/05/2021,NerdCast,0.25910500000000003
24/05/2021,NerdCast,0.0484975
24/05/2021,NerdCast,0.6477769444444444
24/05/2021,NerdCast,0.47134805555555553
24/05/2021,Mauricio Meirelles Podcast,0.22841472222222223
24/05/2021,Mauricio Meirelles Podcast,0.0005391666666666666
24/05/2021,Mauricio Meirelles Podcast,0.4254222222222222
24/05/2021,Flow Podcast,0.8153636111111111
25/05/2021,Flow Podcast,0.7050575
25/05/2021,Flow Podcast,0.0011025
25/05/2021,Inteligência Ltda.,0.8947111111111111
25/05/2021,Sinapse,0.3191230555555556
25/05/2021,Sinapse,0.02179888888888889
25/05/2021,Inteligência Ltda.,1.720385
26/05/2021,Inteligência Ltda.,0.06466111111111111
26/05/2021,Hipsters Ponto Tech,0.3263702777777778
26/05/2021,Flow Podcast,1.6827138888888888
26/05/2021,Flow Podcast,0.03428138888888889
26/05/2021,Flow Podcast,0.0018666666666666666
26/05/2021,Inteligência Ltda.,0.0
26/05/2021,Inteligência Ltda.,0.24742499999999998
26/05/2021,Inteligência Ltda.,1.6765627777777778
27/05/2021,Inteligência Ltda.,0.5895111111111111
27/05/2021,Inteligência Ltda.,0.6593183333333333
27/05/2021,Flow Podcast,0.5963849999999999
27/05/2021,Flow Podcast,1.1676444444444445
28/05/2021,Flow Podcast,0.012272499999999999
28/05/2021,Inteligência Ltda.,1.4558161111111112
28/05/2021,Podpah,0.7250666666666666
28/05/2021,Podpah,0.5486577777777778
28/05/2021,NerdCast,0.6765272222222223
28/05/2021,NerdCast,0.0011175
29/05/2021,Podpah,0.0
29/05/2021,Podpah,1.7114191666666665
29/05/2021,Podpah,0.2507641666666667
29/05/2021,Podpah,0.011052222222222222
29/05/2021,Flow Podcast,0.1782872222222222
29/05/2021,Flow Podcast,0.7882125
29/05/2021,Flow Podcast,0.0008038888888888889
31/05/2021,Inteligência Ltda.,1.1534930555555554
31/05/2021,Inteligência Ltda.,1.079602777777778
06/01/2021,Mauricio Meirelles Podcast,0.48717027777777777
06/01/2021,Hipsters Ponto Tech,0.008746111111111112
06/01/2021,Inteligência Ltda.,1.1533013888888888
06/01/2021,Flow Podcast,0.2392711111111111
06/02/2021,Flow Podcast,1.934233888888889
06/02/2021,Flow Podcast,0.00017777777777777776
06/02/2021,Flow Podcast,0.22620444444444443
06/02/2021,Inteligência Ltda.,1.0818916666666667
06/05/2021,Inteligência Ltda.,0.0013925
06/07/2021,Inteligência Ltda.,1.4387555555555556
06/07/2021,NerdCast,0.5361225
06/07/2021,NerdCast,0.13022722222222222
06/07/2021,NerdCast,0.2891091666666667
06/07/2021,Os Sócios Podcast,0.00038722222222222223
06/08/2021,Inteligência Ltda.,1.2626133333333334
06/08/2021,Inteligência Ltda.,0.33974333333333334
06/08/2021,Inteligência Ltda.,1.487418611111111
06/08/2021,Inteligência Ltda.,0.7593875
06/08/2021,Inteligência Ltda.,0.026938333333333335
06/08/2021,Inteligência Ltda.,0.002554166666666667
06/09/2021,Inteligência Ltda.,0.2259138888888889
06/09/2021,Inteligência Ltda.,1.3698072222222222
06/09/2021,Inteligência Ltda.,0.15551388888888887
06/10/2021,Flow Podcast,1.1312058333333332
06/10/2021,Flow Podcast,0.3466222222222222
06/10/2021,Flow Podcast,0.002797222222222222
06/10/2021,Os Sócios Podcast,0.6587130555555556
06/10/2021,Let's Data Podcast,0.5116194444444445
06/10/2021,Inteligência Ltda.,0.0
06/10/2021,Flow Podcast,0.41245611111111113
06/11/2021,Flow Podcast,0.5487061111111111
06/11/2021,Flow Podcast,0.025564166666666666
06/11/2021,Flow Podcast,0.6860205555555556
06/11/2021,Flow Podcast,0.8772355555555555
06/11/2021,Inteligência Ltda.,0.9932927777777778
06/12/2021,Inteligência Ltda.,0.13671666666666665
06/12/2021,Inteligência Ltda.,1.7730072222222222
06/12/2021,Inteligência Ltda.,0.7748572222222222
06/12/2021,NerdCast,0.00022166666666666664
06/12/2021,NerdCast,0.059063611111111115
14/06/2021,Inteligência Ltda.,1.470976388888889
15/06/2021,Sinapse,0.18331833333333333
15/06/2021,Sinapse,0.15938222222222223
